Date,USDTRY,Baseline_Anomaly,IF_Anomaly,OCSVM_Anomaly,Baseline_Anomaly_Score,IF_Anomaly_Score,OCSVM_Anomaly_Score,Models_Flagging,Consensus_Class
2023-03-10,18.9658,False,False,False,0.289890522026495,0.348425911370152,-0.928232393701304,0,NONE
2023-03-13,18.9668,False,False,False,0.3003468571617483,0.3495551660799377,-0.791667806724389,0,NONE
2023-03-14,18.9746,False,False,False,0.2507117965750298,0.3497721041720678,-0.8403207346614536,0,NONE
2023-03-15,18.9918,False,False,False,0.3483988822775041,0.3541995247647391,-0.33403077251096214,0,NONE
2023-03-16,18.9957,False,False,False,0.2151859549846121,0.3502363143881139,-0.6147265865134965,0,NONE
2023-03-17,19.0086,False,False,False,0.2285916108219026,0.350724217254207,-0.6049623939689557,0,NONE
2023-03-20,19.0005,False,False,False,0.5381394423022345,0.3650034637467701,-0.17269924934490177,0,NONE
2023-03-21,19.0196,False,False,False,0.3921057477949546,0.3487314185311116,-0.7836861570754312,0,NONE
2023-03-22,19.038,False,False,False,0.4080265791313576,0.3476329818360428,-0.9486365856105703,0,NONE
2023-03-23,19.0283,False,False,False,0.5227273172346224,0.3662590576465084,-0.48777345529741467,0,NONE
2023-03-24,19.0612,False,False,False,0.6715325633434257,0.3713073312453864,-0.34639456461155227,0,NONE
2023-03-27,19.0895,False,False,False,0.558959713063932,0.3553135947903217,-0.9242983953844952,0,NONE
2023-03-28,19.1156,False,False,False,0.5648773024034297,0.3511799777898874,-1.0840766727838886,0,NONE
2023-03-29,19.1247,False,False,False,0.588259106435744,0.347340780203327,-1.238671026351689,0,NONE
2023-03-30,19.1607,False,False,False,0.5156795042546265,0.3569544377743779,-0.6476148149253671,0,NONE
2023-03-31,19.1707,False,False,False,0.4473264104394157,0.3454480036411546,-1.2923103115336687,0,NONE
2023-04-03,19.1802,False,False,False,0.5243691720484516,0.3481203343351962,-1.2327553444123236,0,NONE
2023-04-04,19.2195,False,False,False,0.6189649426547168,0.3620536215526835,-0.799772087997292,0,NONE
2023-04-05,19.2396,False,False,False,0.5658710641435972,0.3485286196350774,-1.2926481944003747,0,NONE
2023-04-06,19.2476,False,False,False,0.5284499170309639,0.3465588198007346,-1.196802793159378,0,NONE
2023-04-07,19.2376,False,False,False,0.7164968459005284,0.3687286778039978,-0.365036736675874,0,NONE
2023-04-10,19.2663,False,False,False,0.738380900350236,0.3568968401143761,-0.8530892194658968,0,NONE
2023-04-11,19.2875,False,False,False,0.6021858013767416,0.3474599270086199,-1.266488093494587,0,NONE
2023-04-12,19.312,False,False,False,0.6316420776495734,0.3492786151124729,-1.1846756629813253,0,NONE
2023-04-13,19.3199,False,False,False,0.642756487841406,0.3499669102544976,-1.0220701286765816,0,NONE
2023-04-14,19.3477,False,False,False,0.338695025820916,0.3472002299428958,-1.1936581168236202,0,NONE
2023-04-17,19.388,False,False,False,0.4457353166583421,0.3522876830577055,-1.1107040396355092,0,NONE
2023-04-18,19.3882,False,False,False,0.6277959780539887,0.3574666900919794,-0.6661968172651349,0,NONE
2023-04-19,19.3938,False,False,False,0.6748203633076376,0.353627454253932,-0.8346622245362436,0,NONE
2023-04-20,19.3861,False,False,False,0.7855866624392587,0.3703368198579013,-0.29381231530044616,0,NONE
2023-04-21,19.401,False,False,False,0.7250901174049019,0.3521129346235063,-0.9219807131234621,0,NONE
2023-04-24,19.4009,False,False,False,0.3354243556789462,0.3516783809811367,-0.8103431588676901,0,NONE
2023-04-25,19.4265,False,False,False,0.5167357308777837,0.3462198731297051,-1.3361286122749103,0,NONE
2023-04-26,19.4147,False,False,False,0.6170159067353967,0.3661073812996163,-0.6274376859754476,0,NONE
2023-04-27,19.4342,False,False,False,0.6050509668003808,0.3487858269392129,-1.248679575208639,0,NONE
2023-04-28,19.4482,False,False,False,0.6039883208112256,0.3477656643734735,-1.25478315251336,0,NONE
2023-05-01,19.4379,False,False,False,0.6734441870278856,0.3641740263147051,-0.6389017726377926,0,NONE
2023-05-02,19.4624,False,False,False,0.6584009405727538,0.3508895640388445,-1.0361741043865162,0,NONE
2023-05-03,19.4734,False,False,False,0.5178180535105299,0.3449670376485799,-1.3965736470087968,0,NONE
2023-05-04,19.4899,False,False,False,0.5065843743447888,0.3447743108979701,-1.4171773256227471,0,NONE
2023-05-05,19.5138,False,False,False,0.5510240201040127,0.3469400273823831,-1.282557105773341,0,NONE
2023-05-08,19.5018,False,False,False,0.5626870056319938,0.3619642986679581,-0.6816417462885553,0,NONE
2023-05-09,19.5096,False,False,False,0.5117369658450962,0.3452954942745072,-1.3833357099041663,0,NONE
2023-05-10,19.5385,False,False,False,0.603218905226256,0.3499311314377915,-1.0766140028163917,0,NONE
2023-05-11,19.537,False,False,False,0.6422752079374997,0.3507231124448769,-0.9850000721601155,0,NONE
2023-05-12,19.564,False,False,False,0.6611666328404159,0.3514934332574465,-0.9857738798523492,0,NONE
2023-05-15,19.6553,True,False,True,1.310801018272307,0.4359446952079494,0.6225092059912418,2,TWO_MODELS
2023-05-16,19.7211,True,False,False,1.0024098048121572,0.3929132133043262,-0.28184945121044436,1,ONE_MODEL
2023-05-17,19.755,False,False,False,0.9848386494995064,0.3783457812696394,-0.4345951672180366,0,NONE
2023-05-18,19.7917,False,False,False,0.737529011184299,0.3606192291824959,-0.963780628284546,0,NONE
2023-05-19,19.8124,False,False,False,0.7820306324294227,0.3628115237275945,-0.7480023969816987,0,NONE
2023-05-22,19.8246,False,False,False,0.5581075748581416,0.3495553586543346,-1.2816686845000493,0,NONE
